Bankrupt?,ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),Per Share Net profit before tax (Yuan ¥),Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After-tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt/Total net worth,Debt ratio %,Net worth/Assets,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Inventory and accounts receivable/Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Quick Assets/Current Liability,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Working Capital,Inventory/Current Liability,Current Liabilities/Liability,Working Capital/Equity,Current Liabilities/Equity,Long-term Liability to Current Assets,Retained Earnings to Total Assets,Total income/Total expense,Total expense/Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,No-credit Interval,Gross Profit to Sales,Net Income to Stockholder's Equity,Liability to Equity,Degree of Financial Leverage (DFL),Interest Coverage Ratio (Interest expense to EBIT),Net Income Flag,Equity to Liability
0,0.519816702,0.584278238,0.570747899,0.613175457,0.613096182,0.999043153,0.797689936,0.809575182,0.303894325,0.781868081,0.000238442,6230000000.0,0.458117981,0.000810081,0.080878631,0.191353082,0.191353082,0.191353082,0.233336485,0.314458513,0.013960101,0.100561843,0.18528282,0.022092354,0.848124764,0.689310762,0.689310762,0.21758486,7260000000.0,0.000436228,0.263627604,0.371977572,0.006257079,0.006170406,0.631169094,0.004192086,0.092874203,0.907125797,0.007237128,0.373801956,0.009621478,0.100469002,0.184284745,0.394859215,0.062968516,0.001507512,0.004196963,0.00053959,0.000384301,0.018225806,0.010804459,0.394902874,0.004038322,0.753227068,0.1987052,0.199849699,0.128156103,0.006094979,0.011279957,0.059942618,0.33469268,0.277444428,0.000776169,0.60066331,0.732078503,0.328488088,0.017557077,0.944297901,0.002431107,0.022398279,0.000129136,0.000134405,0.593919341,0.000231842,0.671622873,0.090120706,0.60066331,0.328488088,0.115872905,0.679098354,0.469031479,0.546336342,0.319492602,0.046008687,0,0.822328382,0.031558171,0.623740577,0.61317508,0.841825532,0.277819345,0.026966327,0.565874881,1,0.041079848
0,0.514015502,0.559529001,0.567482199,0.606307384,0.606307384,0.999034372,0.797454618,0.809367257,0.303501565,0.781630466,0.000138301,6620000000.0,0.463821578,0.000583058,0.139386578,0.183388816,0.183388816,0.183388816,0.226151083,0.321956568,0.039793094,0.108867356,0.18061309,0.022072221,0.848007642,0.689324496,0.689324496,0.217583924,664000000.0,0.000449928,0.263884032,0.377361127,0.007608713,0.005359413,0.631329708,0.008930412,0.146295009,0.853704991,0.005042947,0.374504287,0.005365848,0.108871953,0.179647085,0.402448746,0.145427286,0.000929261,0.006800531,0.000138146,0.000139196,0.04,0.009673487,0.394303611,0.009163154,0.773625697,0.298273926,0.393168617,0.051974699,0.005623764,0.002852127,0.096433648,0.345244803,0.277611008,0.005480157,0.622484282,0.733801691,0.331207988,0.009830786,0.938024231,0.002324958,0.025657651,0.00010129,795000000.0,0.593931403,3920000000.0,0.671575582,0.547538304,0.622484282,0.331207988,0.118169041,0.64855979,0.460254911,0.58634486,0.315603422,0.038097553,0,0.810219476,0.002566189,0.6236763,0.606305262,0.841346586,0.281255917,0.02699667,0.565978782,1,0.024955446
0,0.556378882,0.604666376,0.603511965,0.605572291,0.605593912,0.999106011,0.797628374,0.809501099,0.303655043,0.781768852,5520000000.0,2480000000.0,0.469580534,0.000334033,0.170260148,0.238422317,0.238422317,0.238422317,0.264725347,0.342045696,0.055205167,0.132643922,0.219326655,0.022117418,0.84806145,0.689494041,0.689495541,0.217605221,8280000000.0,0.000485363,0.264311413,0.389618494,0.006357546,0.00519971,0.630737593,0.006187363,0.119357862,0.880642138,0.005264999,0.372566168,0.005365848,0.132598889,0.218354574,0.399017715,0.133433283,0.0009881,0.00639407,0.000232918,0.000196689,0.032419355,0.016039246,0.399708283,0.011452736,0.756263058,0.281717737,0.328405035,0.062726057,0.005334097,0.003457133,0.096012569,0.359400321,0.278357352,0.002998246,0.758154931,0.732313637,0.330428017,0.006853294,0.953938206,0.003001856,0.008496873,0.000101211,9080000000.0,0.593919546,5640000000.0,0.671581884,0.346221794,0.758154931,0.330428017,0.114523316,0.656713309,0.462197087,0.637524315,0.316722231,0.045312437,0,0.834366891,0.044494588,0.624718107,0.605568029,0.843026016,0.279266137,0.026819456,0.565289812,1,0.031345426
0,0.509091795,0.565798081,0.561218481,0.610278326,0.610126984,0.999046273,0.797444381,0.809367517,0.303458784,0.78163201,0.000187678,9170000000.0,0.474369878,0.000390039,0.0,0.187476297,0.187476297,0.187476297,0.228892881,0.337660041,0.048081431,0.114404364,0.181065,0.022079174,0.848016735,0.689313359,0.689313359,0.217584896,5080000000.0,0.00044591,0.263770582,0.399118885,0.014014933,0.010056308,0.630868413,0.004501227,0.097469541,0.902530459,0.007681537,0.371183874,0.005990421,0.114359926,0.180091999,0.402486258,0.194902549,0.000801436,0.007891827,0.000105854,0.001711198,0.043709677,0.019235345,0.397424301,0.001437856,0.868265891,0.606348731,0.755353458,0.194284278,0.010876086,0.010127261,0.101545105,0.378809877,0.277178064,0.008454592,0.978463203,0.73918176,0.330180121,0.000109382,0.943891166,0.002295398,0.055768247,0.000133532,0.000110317,0.593972129,9830000000.0,0.67158989,0.064469452,0.978463203,0.330180121,0.111049243,0.687919908,0.470862509,0.686789275,0.320834971,0.020917845,0,0.81731913,0.000807511,0.62392304,0.610278736,0.841519789,0.278043462,0.026875173,0.5655295,1,0.039023565
0,0.496514405,0.570704317,0.548744579,0.600844636,0.600563571,0.999011031,0.797458492,0.809374808,0.303557397,0.781626536,6950000000.0,2940000000.0,0.462383936,0.00029603,0.081384756,0.196409759,0.196409759,0.196409759,0.230405597,0.319728372,0.057867114,0.108785929,0.186337275,0.022082035,0.848007736,0.689472833,0.689472833,0.217596122,6720000000.0,0.000476928,0.26409306,0.37455758,0.009457693,0.005835403,0.630688963,0.006020482,0.117422983,0.882577017,0.008739042,0.370682849,0.005752169,0.108782386,0.185340472,0.402514392,0.206896552,0.001095635,0.005771571,0.000165278,0.002468452,0.047580645,0.123657888,0.412722462,0.00650408,0.807474595,0.451557513,0.570062763,0.088802906,0.00727092,0.00416893,0.112802557,0.343376272,0.277305672,0.00599962,0.90749467,0.735818753,0.331116257,0.000283192,0.938977208,0.002421267,0.020231944,0.000103615,8500000000.0,0.593943929,4740000000.0,0.671573055,0.042993269,0.90749467,0.331116257,0.111185697,0.644766942,0.459670355,0.575005736,0.31485057,0.030824895,0,0.818611267,0.009108022,0.623871385,0.60084347,0.841782559,0.27914516,0.026813312,0.565261866,1,0.031917638
0,0.58743236,0.623582643,0.625086996,0.632179766,0.632179766,0.999162052,0.797635706,0.809504485,0.303550871,0.781776572,0.000425658,0.0002686,0.459938099,0.000376038,0.180787529,0.186717795,0.186717795,0.186717795,0.250070909,0.314104831,0.037675636,0.13052683,0.206748512,0.022141581,0.84805311,0.689527367,0.689527367,0.217606555,0.000103768,0.000561024,0.264575611,0.371614321,0.010504803,0.008589035,0.630723552,0.007422099,0.132599692,0.867400308,0.005377679,0.373109691,0.005365848,0.130547006,0.203672423,0.404887041,0.167916042,0.000848102,0.007463165,8370000000.0,0.000284443,0.041612903,0.00816944,0.397412994,0.00376589,0.831421729,0.58826573,0.692386741,0.251129844,0.008652083,0.010770853,0.123516091,0.336807159,0.277193176,0.005136466,0.882854268,0.737969161,0.332082643,0.002401056,0.946422805,0.002345834,0.067013861,0.000193375,0.000168378,0.593975049,0.000194221,0.671577499,0.259956181,0.882854268,0.332082643,0.113765602,0.651630806,0.460941335,0.548019702,0.316036158,0.02780991,0,0.841417443,0.000325179,0.623818311,0.632175241,0.843856671,0.280162025,0.026792841,0.565166416,1,0.027894146
0,0.529810364,0.60297645,0.580652069,0.607921705,0.607921705,0.999080937,0.797559896,0.809458915,0.303588093,0.781711729,0.000117602,6060000000.0,0.462276574,840000000.0,0.103249317,0.19392356,0.19392356,0.19392356,0.245154581,0.319127113,0.046735333,0.121407052,0.1996686,0.022100192,0.848033629,0.689442768,0.689442768,0.217596889,820000000.0,0.000460134,0.264103939,0.370459372,0.015062043,0.012590972,0.630629717,0.007597188,0.134292711,0.865707289,0.006978898,0.373747157,0.006335917,0.120767991,0.198529523,0.401242995,0.169415292,0.001089548,0.005804873,0.000175023,0.00092671,0.040322581,0.037577663,0.407001199,0.005374795,0.866128682,0.62792463,0.704083319,0.1023615,0.012984397,0.006138777,0.088198342,0.342318646,0.277096475,0.005715929,0.618766513,0.740656483,0.330440496,0.007138918,0.94304112,0.002530474,0.021849943,0.00017774,0.000163103,0.593993205,7200000000.0,0.671545304,0.088698398,0.618766513,0.330440496,0.119584974,0.593297491,0.449884339,0.571847211,0.306094453,0.019471463,0,0.834396291,0.01284662,0.624211496,0.607921408,0.843301154,0.280288583,0.026796021,0.565181485,1,0.027495498
0,0.537756545,0.579808112,0.575566144,0.608267631,0.608267631,0.999080475,0.797561279,0.809431314,0.303591235,0.781704712,0.000123615,900000000.0,0.461045268,0.00029503,0.273509465,0.20091863,0.20091863,0.20091863,0.2411837,0.316828181,0.042878534,0.119127107,0.197936281,0.022181673,0.848166667,0.690004984,0.690004984,0.217667706,7180000000.0,0.000490503,0.26454686,0.37539585,0.008552859,0.008280234,0.630674237,0.00696614,0.127943889,0.872056111,0.00596775,0.370676138,0.005365848,0.119147654,0.196961013,0.402048168,0.139430285,0.000626947,0.010084665,0.000634362,0.000472055,0.036451613,0.037442533,0.406899437,0.00981327,0.786989624,0.442298094,0.444473442,0.099741478,0.008284196,0.005430122,0.097205022,0.339910962,0.277052762,0.001049792,0.716933735,0.734569945,0.330698577,0.00358501,0.947681295,0.002460623,0.020144298,0.000126493,0.000131752,0.593943243,8120000000.0,0.671572767,0.140534956,0.716933735,0.330698577,0.113588533,0.643676511,0.459422645,0.561493697,0.314689019,0.034005037,0,0.823155556,0.001263318,0.623980596,0.608268551,0.842261412,0.279830953,0.026805269,0.565224799,1,0.029029666
0,0.519182957,0.572448757,0.571015579,0.609002724,0.609002724,0.999087639,0.797504421,0.809391213,0.303477153,0.781672571,0.000128241,4960000000.0,0.471699253,0.00060406,0.149610284,0.197083983,0.197083983,0.197083983,0.232012858,0.330020514,0.036450535,0.116765736,0.186487911,0.022083915,0.848027241,0.689339039,0.689378193,0.217590879,7080000000.0,0.000479399,0.263941534,0.385399203,0.01144895,0.00770942,0.631435528,0.006686182,0.124950872,0.875049128,0.005149121,0.375173066,0.006133007,0.116761933,0.185302768,0.400937538,0.125937031,0.000837958,0.007539162,0.000102033,0.00013617,0.033225806,0.028083369,0.403823975,0.027990846,0.796939225,0.243006253,0.354778402,0.032745215,0.007625506,0.002952172,0.058509438,0.354446683,0.277334931,0.010223691,0.436625211,0.735235676,0.328854179,0.014504069,0.944055244,0.002357404,0.022547858,0.00010935,7670000000.0,0.593954617,2920000000.0,0.671573679,0.487233426,0.436625211,0.328854179,0.11939346,0.64493225,0.459680807,0.620676417,0.314889663,0.025550039,0,0.812773403,0.01685598,0.623875047,0.608998108,0.841390197,0.279628169,0.02701337,0.566033865,1,0.029800239
0,0.508360552,0.565852595,0.551260774,0.600931117,0.600931117,0.999006987,0.797422523,0.809335619,0.303503015,0.781597203,7960000000.0,0.0,0.469850616,0.002091209,0.283935621,0.207239476,0.207239476,0.207239476,0.233525574,0.337447832,0.130647186,0.123442716,0.190479777,0.022013987,0.847955822,0.68920005,0.68920005,0.217571016,5010000000.0,0.000412072,0.262842001,0.374818375,0.008715729,0.004435506,0.631140327,0.004999134,0.104483478,0.895516522,0.011973708,0.370114721,0.005978234,0.123422411,0.189012895,0.39991533,0.385307346,0.003781969,0.001672808,0.000226804,0.008736036,0.075483871,0.065417211,0.402037493,0.000965273,0.794428327,0.332633254,0.513989987,0.135541162,0.005473035,0.006512075,0.110211038,0.365905745,0.277584379,0.008724597,0.993508394,0.734723334,0.330679403,0.0,0.939776016,0.00230651,0.045024669,3590000000.0,2370000000.0,0.593925304,3450000000.0,0.671561703,0.025323832,0.993508394,0.330679403,0.110933234,0.589022027,0.446283391,0.651022001,0.306782959,0.033386135,0,0.816130646,0.0041635,0.623713466,0.600931234,0.841488152,0.278404909,0.026923744,0.565720123,1,0.036228772
0,0.600692244,0.650076319,0.632742652,0.616692371,0.615921244,0.999191516,0.797647327,0.809502011,0.303509541,0.781765764,0.00013541,3280000000.0,0.474148445,0.0,0.226743598,0.18734988,0.18734988,0.18734988,0.249881819,0.332779232,0.039566224,0.137773797,0.208028922,0.022181357,0.84813241,0.689634617,0.689634617,0.217617542,9480000000.0,0.000516755,0.264918293,0.398373757,0.017057045,0.015141231,0.630614649,0.003636728,0.084046316,0.915953684,0.006243666,0.369637181,0.005894145,0.137744883,0.207058291,0.401957067,0.218890555,0.000817668,0.00772873,0.00027419,0.000826096,0.041129032,0.042880014,0.424911241,0.0075165,0.884107343,0.701172117,0.754743719,0.114920436,0.015302818,0.007269029,0.083598361,0.376253315,0.277060081,0.004881172,0.927948924,0.739641317,0.32926527,0.0,0.951602905,0.002523069,0.03517981,0.000153727,0.000147812,0.593988821,6610000000.0,0.671565037,0.13300755,0.927948924,0.32926527,0.110933234,0.626596851,0.454429095,0.663561222,0.3124335,0.017198772,0,0.856323789,0.000553101,0.624177613,0.616687095,0.843957463,0.277416886,0.026791723,0.565161092,1,0.045618193
0,0.476185833,0.541593982,0.526098828,0.601428386,0.601428386,0.998983184,0.797409243,0.809329369,0.30352936,0.781578255,0.000111358,3750000000.0,0.465364904,0.000174017,0.182710801,0.230837301,0.230837301,0.230837301,0.21915477,0.339393082,0.077030113,0.103330348,0.178052271,0.022208665,0.848232969,0.689966579,0.689966579,0.217643897,9280000000.0,0.000472711,0.264342495,0.393623561,0.008824933,0.005773643,0.630785537,0.010135055,0.155727545,0.844272455,0.005851593,0.370548645,0.005998952,0.10328627,0.177075635,0.407869264,0.164917541,0.000809552,0.007802166,8790000000.0,0.000570399,0.043387097,0.030436379,0.394224463,0.006702774,0.812860219,0.514717439,0.713044195,0.126191452,0.006175145,0.004440031,0.150667983,0.351674407,0.277458474,0.007194438,0.921451349,0.737339857,0.33455312,0.001454752,0.94406603,0.002274372,0.020435878,0.00019457,0.000142778,0.593960087,9530000000.0,0.671590204,0.127181395,0.921451349,0.33455312,0.112987367,0.673592248,0.464299897,0.620074183,0.320588534,0.032983061,0,0.80126099,0.007258385,0.62375359,0.601430264,0.840558921,0.282129216,0.026836864,0.565367304,1,0.023229023
0,0.488665724,0.555876581,0.534557524,0.596765592,0.596765592,0.998994046,0.79742363,0.80933679,0.303531777,0.781591308,2540000000.0,0.0,0.458528975,0.000127013,0.271383743,0.18241962,0.18241962,0.18241962,0.22331474,0.309613072,0.073778302,0.106750265,0.181516909,0.022097237,0.848311563,0.689675502,0.689675502,0.217630637,7320000000.0,0.000459984,0.264167657,0.359692262,0.008708865,0.007829197,0.630883481,0.009291531,0.149257792,0.850742208,0.008462875,0.376615751,0.006688725,0.106706076,0.180559535,0.409095111,0.28035982,0.000704047,0.008978853,0.001568136,0.003757524,0.068709677,0.268275487,0.421892314,0.009462477,0.809183872,0.697316549,0.689986602,0.059098599,0.008563339,0.002120891,0.147709514,0.332568767,0.277026123,0.000732007,0.941764928,0.736797951,0.334031201,0.0,0.935836882,0.00241344,0.012200174,946000000.0,0.000101515,0.59393768,2410000000.0,0.67156787,0.037698116,0.941764928,0.334031201,0.110933234,0.628901566,0.456878729,0.525537956,0.311930965,0.033411084,0,0.809055444,0.002983918,0.624463125,0.596760673,0.841263893,0.281517899,0.026856699,0.565452662,1,0.024391223
0,0.536635304,0.589675098,0.575566144,0.60337422,0.60337422,0.999072965,0.797498887,0.809391473,0.303498423,0.781653343,5260000000.0,204000000.0,0.464118501,0.000484048,0.246482437,0.176983692,0.176983692,0.176983692,0.233525574,0.323300559,0.048278053,0.120511359,0.190630413,0.022235119,0.848979873,0.691066168,0.691066168,0.21776446,9630000000.0,0.000502706,0.265144416,0.385389889,0.00878562,0.005748066,0.63073588,0.007877146,0.136983402,0.863016598,0.006702369,0.37106421,0.005753388,0.12045858,0.189646331,0.406382172,0.242878561,0.001440557,0.004389946,0.000117319,0.001579567,0.05516129,0.022663514,0.400420615,0.002085057,0.804965292,0.423208824,0.62789285,0.107538719,0.005739513,0.004272647,0.13337269,0.348245342,0.277534852,0.008217006,0.924219894,0.736100884,0.332727542,0.0,0.939262547,0.002474016,0.020216181,0.000112482,7710000000.0,0.59394198,5610000000.0,0.671580898,0.076978371,0.924219894,0.332727542,0.110933234,0.664269107,0.463235487,0.598331187,0.31826936,0.033127395,0,0.824838153,0.000522944,0.623673455,0.603373,0.842531273,0.280491722,0.026820809,0.565295923,1,0.026891935
0,0.478720811,0.535597471,0.531398897,0.598480808,0.598480808,0.998971052,0.79739029,0.809313876,0.303521626,0.781569694,7610000000.0,543000000.0,0.463385421,0.000223022,0.267132301,0.17706797,0.17706797,0.17706797,0.21518389,0.319268586,0.030279656,0.096653367,0.170972358,0.022195248,0.848217134,0.689785897,0.689785897,0.217634947,6110000000.0,0.000441268,0.264115595,0.378255281,0.01208171,0.005641389,0.63214682,0.00395134,0.089155607,0.910844393,0.005221395,0.372461042,0.006498611,0.096503656,0.169941935,0.400467295,0.166416792,0.001836203,0.003442961,9110000000.0,0.000204254,0.035,0.015630921,0.392471902,0.009491932,0.815936891,0.260108125,0.474794256,0.027268467,0.00642115,0.001945444,0.074062998,0.345327873,0.277447638,0.014964353,0.775246796,0.735790973,0.328980445,0.002392107,0.932024749,0.002249748,0.017057786,0.000104102,5670000000.0,0.593955147,1750000000.0,0.671567317,0.412661151,0.775246796,0.328980445,0.112472617,0.6328938,0.45645937,0.578312332,0.313223792,0.024229464,0,0.797922228,0.002044619,0.623790372,0.598480139,0.840171497,0.277645045,0.027299783,0.566795622,1,0.042894039
0,0.511188027,0.566888356,0.559077038,0.61817697,0.61817697,0.999077471,0.797521852,0.80940918,0.303528877,0.781676501,0.000285622,0.0,0.46673209,0.000593059,0.235752607,0.186970629,0.186970629,0.186970629,0.225489269,0.322239513,0.022142565,0.107238824,0.181215636,0.022074765,0.847998431,0.68929772,0.68929772,0.21758248,6770000000.0,0.000447207,0.263699093,0.377975858,0.011685455,0.005565281,0.631308475,0.003795402,0.08664631,0.91335369,0.005965636,0.373331126,0.006040387,0.107243474,0.18026544,0.398792642,0.107946027,0.001093606,0.005785233,6130000000.0,0.000283687,0.025,0.014038747,0.397401687,0.006078091,0.801107925,0.246683999,0.378632073,0.049665261,0.007399985,0.004285039,0.06116038,0.351270075,0.277360374,0.011414784,0.656217027,0.734876803,0.328464925,0.008020276,0.945429866,0.002300537,0.042633752,0.000138571,9180000000.0,0.593965139,5130000000.0,0.671585738,0.182692608,0.656217027,0.328464925,0.115015468,0.659746972,0.464121973,0.594951548,0.316789254,0.025041042,0,0.81356776,0.002623154,0.623780168,0.618177809,0.841197467,0.277531512,0.0269856,0.565941458,1,0.044195081
0,0.538682787,0.622219799,0.606884737,0.619949841,0.619949841,0.999207577,0.797658394,0.809606038,0.30349528,0.781887028,0.000183862,0.000155184,0.459233537,0.000253025,0.0,0.215119464,0.215119464,0.215119464,0.2637799,0.310850958,0.034333076,0.134679586,0.205242148,0.022178639,0.848122505,0.689824532,0.689824532,0.217641959,0.000117786,0.00058276,0.265023972,0.369229909,0.012715093,0.009415,0.630767387,0.007957395,0.137739215,0.862260785,0.005649925,0.377089936,0.005365848,0.134585634,0.203302918,0.407834432,0.106446777,0.000357096,0.017745936,4760000000.0,0.000255696,0.02983871,0.018483322,0.407136881,0.010683594,0.857854704,0.574874811,0.746065549,0.17841572,0.009476407,0.008560079,0.110364972,0.33572277,0.277224421,0.008712563,0.75838827,0.740204858,0.331624599,0.004725581,0.945651232,0.002602177,0.019061338,0.000356666,0.000278575,0.594047516,0.000228505,0.671635061,0.196903,0.75838827,0.331624599,0.117128224,0.706330401,0.470980197,0.542554709,0.325620169,0.023036796,0,0.837493636,0.002126733,0.624079876,0.619947304,0.843639313,0.280550327,0.026847682,0.565414234,1,0.026725575
0,0.456296007,0.559201919,0.497082285,0.611308898,0.611308898,0.998889822,0.797493215,0.809397462,0.303871122,0.7814365,0.000363214,0.000206459,0.473306325,0.00020002,0.151229882,0.179217058,0.179217058,0.179217058,0.203649428,0.331718186,0.018860505,0.088999267,0.177600362,0.021983044,0.847886273,0.689380963,0.689380963,0.217524223,7400000000.0,0.000455567,0.263833524,0.400553258,0.016384348,0.009474265,0.630843756,0.003959547,0.089246304,0.910753696,0.008903363,0.373135413,0.005365848,0.088963799,0.176638263,0.397940578,0.106446777,0.000785205,0.008055777,5900000000.0,0.000644536,0.025,0.009127095,0.389780873,0.001070878,0.891202862,0.756563634,0.813759746,0.268253259,0.014713035,0.015137334,0.093764878,0.375853185,0.277061586,0.004666744,0.983241999,0.74025506,0.329727444,0.000183571,0.936603912,0.002285613,0.04605969,0.000324632,0.000307441,0.594060662,0.000288069,0.671668547,0.047667885,0.983241999,0.329727444,0.111134584,0.758885492,0.491761676,0.668218549,0.330086356,0.017904577,0,0.810959361,0.000742438,0.624092544,0.611309473,0.841038552,0.277650438,0.026855128,0.565446013,1,0.042834713
0,0.413103885,0.469581334,0.460410086,0.60243013,0.603179636,0.99882604,0.797062285,0.809007391,0.303252131,0.781252921,0.000296608,9360000000.0,0.461105659,0.000291029,0.0,0.161687245,0.161687245,0.161687245,0.198449466,0.317287968,0.011540149,0.087940721,0.156737215,0.022055817,0.847967456,0.688671449,0.688671449,0.217522362,4970000000.0,0.000398771,0.263393711,0.375554189,0.009872668,0.007318896,0.63043383,0.005100357,0.10584394,0.89415606,0.005695921,0.373655451,0.005365848,0.088222841,0.156240103,0.398714938,0.076461769,0.000746655,0.008474193,6800000000.0,0.000211819,0.021612903,0.01924122,0.383302051,0.011014784,0.80685085,0.417614089,0.525253381,0.131134532,0.007618196,0.006958437,0.099742886,0.339905874,0.277279425,0.006175073,0.886689716,0.735543344,0.330281196,0.001632651,0.913908198,0.002071689,0.044643204,0.000248902,0.00020171,0.593984675,0.000168748,0.671597485,0.194101905,0.886689716,0.330281196,0.112194895,0.66825243,0.465301671,0.561981177,0.318248417,0.02955453,0,0.754582614,0.001586134,0.62382764,0.602429162,0.837051833,0.278478282,0.026738093,0.564892002,1,0.035726409
0,0.529274119,0.584223724,0.564270036,0.602703988,0.602703988,0.999058406,0.797513551,0.809394468,0.303554255,0.781650536,5640000000.0,2820000000.0,0.465869841,0.0,0.305901407,0.223420842,0.223420842,0.223420842,0.244114588,0.328110632,0.077241859,0.130445403,0.207049785,0.022333161,0.849801479,0.689747262,0.689747262,0.217616374,6840000000.0,0.000474757,0.264407767,0.383070675,0.014223981,0.011667688,0.630612252,0.004843196,0.102336971,0.897663029,0.007749418,0.369637181,0.005690626,0.130408585,0.2061383,0.403062339,0.218890555,0.001042882,0.006059338,0.000139292,0.00143205,0.046290323,0.056075672,0.410212343,0.004008566,0.864277801,0.610012186,0.721438436,0.230120891,0.011628959,0.012737219,0.095602298,0.352496871,0.277140064,0.007051645,0.877819255,0.739110364,0.330040184,0.0,0.944005764,0.002487303,0.020331599,0.000127849,0.000111824,0.593970543,0.000117178,0.671582074,0.061257776,0.877819255,0.330040184,0.110933234,0.667770789,0.465381266,0.604318137,0.318113604,0.020612129,0,0.826585027,0.00258989,0.624381869,0.602703143,0.842214018,0.278291591,0.026791165,0.565158435,1,0.037044752
0,0.549797689,0.59888792,0.604207934,0.611294484,0.61128007,0.999132818,0.797593097,0.8094886,0.303537578,0.781764361,0.000119568,5650000000.0,0.472655444,0.00069607,0.094543982,0.193249336,0.193249336,0.193249336,0.239292805,0.331364504,0.027935327,0.117580002,0.192588687,0.022173819,0.848144574,0.689661306,0.689661306,0.217624747,7720000000.0,0.000523343,0.264518109,0.389897917,0.013199959,0.009636463,0.630926289,0.004232211,0.093478852,0.906521148,0.005459965,0.372080799,0.005567539,0.117600599,0.190400422,0.401974484,0.124437781,0.000588396,0.010743029,8690000000.0,0.000204254,0.02983871,0.014638015,0.40033016,0.009286954,0.824429257,0.377577092,0.495070412,0.054223702,0.009751883,0.004047438,0.070768275,0.364721032,0.277222213,0.009253595,0.706719704,0.736387147,0.328913035,0.005934154,0.943168483,0.002490356,0.022737508,0.000165421,0.000129117,0.593981229,5060000000.0,0.671572999,0.296727637,0.706719704,0.328913035,0.114997168,0.643901798,0.459535229,0.638632799,0.314699087,0.02219819,0,0.830616426,0.004409547,0.624450329,0.611295541,0.842393377,0.277848296,0.026885463,0.565571228,1,0.040797855
0,0.508214303,0.566615787,0.550671878,0.604801165,0.604801165,0.999016231,0.797444935,0.809350721,0.303522351,0.78161208,0.000132288,0.0,0.461226441,0.000573057,0.283328272,0.175930218,0.175930218,0.175930218,0.227947433,0.317111127,0.063795998,0.111717287,0.184830911,0.022179113,0.848610944,0.690643575,0.690643575,0.217737209,7990000000.0,0.00047855,0.264443512,0.375312023,0.008872359,0.007129249,0.630885536,0.009800381,0.153218248,0.846781752,0.00541066,0.37165023,0.005787511,0.111746218,0.183877536,0.413730552,0.274362819,0.000685786,0.009220509,0.000192793,0.000639241,0.069032258,0.013689174,0.394473214,0.002668875,0.817881739,0.63874624,0.762348989,0.021984817,0.007216846,0.000727745,0.160177738,0.340177436,0.277280977,0.0046291,0.9962547,0.737675439,0.334927134,0.0,0.938650908,0.002310866,0.038433459,0.000112358,9770000000.0,0.593942524,945000000.0,0.671570679,0.197855268,0.9962547,0.334927134,0.110933234,0.638060764,0.458463901,0.562235904,0.31362658,0.032810074,0,0.814155951,0.000301547,0.623811878,0.604802277,0.841786568,0.281886515,0.026855782,0.565448783,1,0.023666827
